"year","month","statefip","age","sex","race","college","earnweek","hrsworkt","hispanic","ind","hhid","personid","serial"
2023,6,26,28,"Male","White","No college degree",668,40,"Hispanic",5090,20220303128600,20220303128601,64689
2023,6,26,24,"Female","White","No college degree",710,40,"Not Hispanic",5580,20220303128600,20220303128602,64689
2023,6,26,65,"Male","White","No college degree",1090,45,"Not Hispanic",2590,20220303131700,20220303131701,64692
2023,6,26,64,"Female","White","No college degree",246,NA,"Not Hispanic",5391,20220303131700,20220303131702,64692
2023,6,26,63,"Female","White","College degree",1290,38,"Not Hispanic",9480,20220303123800,20220303123801,64694
2023,6,26,48,"Female","White","College degree",1410,32,"Not Hispanic",8191,20220303108900,20220303108901,64699
2023,6,26,49,"Male","White","College degree",1750,45,"Not Hispanic",3570,20220303108900,20220303108902,64699
2023,6,26,16,"Male","White","No college degree",286,15,"Not Hispanic",8680,20220303108900,20220303108905,64699
2023,6,26,43,"Male","White","College degree",1350,40,"Not Hispanic",7870,20220303116600,20220303116601,64700
2023,6,26,60,"Male","White","No college degree",2000,45,"Not Hispanic",6170,20220303127900,20220303127901,64702
2023,6,26,65,"Female","White","No college degree",494,29,"Not Hispanic",3291,20220303127900,20220303127902,64702
2023,6,26,44,"Male","White","No college degree",660,40,"Not Hispanic",1370,20220303127900,20220303127903,64702
2023,6,26,57,"Male","White","No college degree",1350,50,"Not Hispanic",2390,20220303115900,20220303115901,64703
2023,6,26,33,"Male","White","College degree",2884.61,40,"Not Hispanic",6690,20220303144400,20220303144401,64704
2023,6,26,41,"Male","White","No college degree",750,45,"Not Hispanic",3070,20220303108800,20220303108802,64706
2023,6,26,32,"Female","White","No college degree",1078,40,"Hispanic",8090,20220303126300,20220303126302,64707
2023,6,26,49,"Female","White","No college degree",900,NA,"Not Hispanic",6880,20220303142700,20220303142701,64717
2023,6,26,68,"Male","White","No college degree",1154,40,"Not Hispanic",3980,20220303062400,20220303062401,64718
2023,6,26,57,"Male","White","No college degree",740,40,"Not Hispanic",5391,20220303082400,20220303082402,64719
2023,6,26,55,"Male","White","College degree",946,10,"Not Hispanic",7670,20220303056800,20220303056801,64720
2023,6,26,58,"Female","White","College degree",100,15,"Not Hispanic",7670,20220303056800,20220303056802,64720
2023,6,26,21,"Male","White","No college degree",250,NA,"Not Hispanic",8570,20220303056800,20220303056804,64720
2023,6,26,57,"Female","White","No college degree",300,35,"Not Hispanic",7072,20220303014400,20220303014401,64721
2023,6,26,44,"Male","White","No college degree",2760,50,"Not Hispanic",9480,20220303104100,20220303104101,64722
2023,6,26,44,"Female","White","No college degree",300,12,"Not Hispanic",8690,20220303104100,20220303104102,64722
2023,6,26,43,"Female","White","College degree",572,15,"Not Hispanic",8370,20220303070100,20220303070101,64723
2023,6,26,46,"Male","White","No college degree",1440,40,"Not Hispanic",4270,20220303070100,20220303070102,64723
2023,6,26,23,"Female","White","No college degree",500,25,"Not Hispanic",8191,20220303070100,20220303070106,64723
2023,6,26,58,"Male","White","No college degree",1450,40,"Hispanic",2670,20220303070800,20220303070801,64724
2023,6,26,53,"Male","White","College degree",2140,45,"Not Hispanic",3490,20220303040300,20220303040301,64728
2023,6,26,46,"Female","White","College degree",1200,40,"Hispanic",6992,20220303008300,20220303008301,64729
2023,6,26,47,"Male","Black","College degree",800,45,"Hispanic",8680,20220303008300,20220303008302,64729
2023,6,26,22,"Male","Black","No college degree",250,20,"Hispanic",4990,20220303008300,20220303008304,64729
2023,6,26,19,"Female","Black","No college degree",150,15,"Hispanic",8290,20220303008300,20220303008303,64729
2023,6,26,68,"Male","Black","College degree",200,28,"Not Hispanic",7071,20220303021800,20220303021801,64730
2023,6,26,52,"Female","White","No college degree",420,12,"Not Hispanic",2570,20220303070400,20220303070401,64731
2023,6,26,61,"Male","White","No college degree",294,15,"Not Hispanic",3970,20220303070400,20220303070402,64731
2023,6,26,61,"Male","White","No college degree",210,20,"Not Hispanic",4670,20220303070400,20220303070403,64731
2023,6,26,61,"Female","White","No college degree",300,15,"Not Hispanic",7072,20220303070400,20220303070404,64731
2023,6,26,61,"Female","White","No college degree",400,20,"Not Hispanic",7072,20220303070400,20220303070405,64731
2023,6,26,68,"Male","White","No college degree",1650,50,"Not Hispanic",6690,20220303072800,20220303072802,64733
2023,6,26,64,"Female","White","No college degree",1840,40,"Not Hispanic",8191,20220303043300,20220303043302,64740
2023,6,26,70,"Female","White","College degree",4,60,"Not Hispanic",7860,20220303085400,20220303085402,64746
2023,6,26,53,"Female","White","No college degree",1154,43,"Not Hispanic",3291,20230303874500,20230303874501,64757
2023,6,26,65,"Male","White","No college degree",2260,40,"Not Hispanic",3570,20220303008200,20220303008201,64759
2023,6,26,50,"Male","Black","No college degree",1350,40,"Not Hispanic",3170,20220303009600,20220303009601,64760
2023,6,26,67,"Male","Black","No college degree",600,50,"Not Hispanic",8090,20220303012600,20220303012601,64764
2023,6,26,36,"Male","Asian only","College degree",2440,40,"Not Hispanic",3570,20220303005200,20220303005201,64765
2023,6,26,32,"Female","Asian only","College degree",2480,40,"Not Hispanic",5480,20220303005200,20220303005202,64765
2023,6,26,57,"Female","Black","No college degree",650,38,"Not Hispanic",8660,20220303031400,20220303031401,64767
2023,6,26,60,"Male","Black","No college degree",768,32,"Not Hispanic",770,20220303031400,20220303031402,64767
2023,6,26,48,"Male","White","College degree",2700,40,"Not Hispanic",6991,20220303055100,20220303055101,64769
2023,6,26,39,"Female","White","College degree",2580,40,"Not Hispanic",6991,20220303055100,20220303055102,64769
2023,6,26,61,"Male","White","No college degree",1440,40,"Not Hispanic",3570,20220603082000,20220603082001,64770
2023,6,26,43,"Female","White-American Indian","College degree",2884.61,60,"Not Hispanic",6991,20220303068500,20220303068501,64771
2023,6,26,43,"Female","Black","College degree",1120,40,"Not Hispanic",7280,20220303010800,20220303010801,64774
2023,6,26,18,"Male","Black","No college degree",480,32,"Not Hispanic",5391,20220303010800,20220303010802,64774
2023,6,26,36,"Female","Asian only","College degree",2884.61,40,"Not Hispanic",8191,20220303049600,20220303049601,64775
2023,6,26,45,"Male","White","No college degree",1400,40,"Not Hispanic",8590,20220303105600,20220303105601,64778
2023,6,26,45,"Female","White","No college degree",340,20,"Not Hispanic",5391,20220303105600,20220303105602,64778
2023,6,26,60,"Male","White","No college degree",1440,41,"Not Hispanic",770,20220303072700,20220303072701,64780
2023,6,26,62,"Female","White","No college degree",1380,40,"Not Hispanic",8680,20220303040200,20220303040201,64781
2023,6,26,50,"Male","White","No college degree",1250,40,"Not Hispanic",770,20220303040200,20220303040202,64781
2023,6,26,21,"Male","White","No college degree",570,30,"Hispanic",8680,20220303040200,20220303040203,64781
2023,6,26,49,"Male","White","College degree",818,30,"Not Hispanic",4971,20220303015900,20220303015901,64782
2023,6,26,51,"Male","White","No college degree",600,40,"Not Hispanic",6170,20230303869700,20230303869702,64783
2023,6,26,60,"Male","White","College degree",1710,40,"Not Hispanic",7380,20220303103900,20220303103901,64785
2023,6,26,39,"Female","White","College degree",720,34,"Not Hispanic",8090,20220303055800,20220303055801,64786
2023,6,26,35,"Female","White","College degree",320,32,"Not Hispanic",8590,20220303027000,20220303027001,64788
2023,6,26,36,"Male","White","College degree",900,40,"Not Hispanic",6991,20220303027000,20220303027002,64788
2023,6,26,71,"Female","White","College degree",1540,10,"Not Hispanic",9160,20220303043000,20220303043001,64795
2023,6,26,75,"Male","White","No college degree",2880,30,"Not Hispanic",4670,20220303043000,20220303043002,64795
2023,6,26,26,"Female","White","College degree",744,55,"Not Hispanic",7860,20220303044400,20220303044401,64801
2023,6,26,28,"Male","White","College degree",1540,40,"Not Hispanic",2690,20220303044400,20220303044402,64801
2023,6,26,28,"Female","White","No college degree",680,40,"Not Hispanic",9470,20220303096800,20220303096801,64802
2023,6,26,28,"Male","White","No college degree",1000,40,"Not Hispanic",2880,20220303096800,20220303096802,64802
2023,6,26,24,"Female","White","No college degree",580,40,"Not Hispanic",8090,20220303096800,20220303096805,64802
2023,6,26,37,"Female","White","College degree",2884.61,40,"Not Hispanic",8090,20220303033600,20220303033601,64803
2023,6,26,44,"Male","White","College degree",1570,40,"Not Hispanic",7860,20220303033600,20220303033602,64803
2023,6,26,52,"Male","White","College degree",1730,40,"Not Hispanic",3570,20220303034700,20220303034701,64812
2023,6,26,24,"Male","White","College degree",324,38,"Not Hispanic",9090,20220303034700,20220303034706,64812
2023,6,26,20,"Female","White","No college degree",162,18,"Not Hispanic",8680,20220303034700,20220303034705,64812
2023,6,26,43,"Male","White","College degree",1154,16,"Not Hispanic",9160,20220303080300,20220303080301,64815
2023,6,26,43,"Female","White","College degree",1154,40,"Not Hispanic",7860,20220303080300,20220303080302,64815
2023,6,26,18,"Female","White","No college degree",300,10,"Not Hispanic",8680,20220303080300,20220303080304,64815
2023,6,26,16,"Female","White","No college degree",136,10,"Not Hispanic",8680,20220303080300,20220303080303,64815
2023,6,26,23,"Female","White","No college degree",182,14,"Not Hispanic",5275,20220303064100,20220303064102,64816
2023,6,26,62,"Female","White","No college degree",674,42,"Not Hispanic",8191,20220303086000,20220303086001,64817
2023,6,26,63,"Female","White","No college degree",1700,50,"Not Hispanic",7072,20220303078600,20220303078602,64820
2023,6,26,26,"Female","White","No college degree",800,NA,"Not Hispanic",7860,20220303100800,20220303100801,64821
2023,6,26,27,"Male","White","No college degree",750,40,"Not Hispanic",3570,20220303100800,20220303100802,64821
2023,6,26,26,"Male","White","No college degree",2260,40,"Not Hispanic",490,20220303073800,20220303073801,64822
2023,6,26,62,"Male","White","No college degree",1162,45,"Not Hispanic",3570,20220303135200,20220303135201,64827
2023,6,26,48,"Male","White","No college degree",1200,40,"Not Hispanic",3570,20220303091500,20220303091501,64829
2023,6,26,24,"Male","Black","No college degree",1000,50,"Not Hispanic",1370,20220303092300,20220303092301,64831
2023,6,26,23,"Female","Black","No college degree",250,40,"Not Hispanic",8470,20220303092300,20220303092302,64831
2023,6,26,23,"Female","White","College degree",962,43,"Not Hispanic",3960,20230303880100,20230303880101,64832
2023,6,26,24,"Male","White","No college degree",424,40,"Not Hispanic",3895,20220303059800,20220303059801,64833
2023,6,26,45,"Male","White","No college degree",1340,77,"Not Hispanic",4890,20220303093500,20220303093501,64835
2023,6,26,35,"Female","White","College degree",674,40,"Not Hispanic",8470,20220303087600,20220303087602,64838
2023,6,26,36,"Female","White","No college degree",648,32,"Not Hispanic",5080,20220303081000,20220303081001,64840
2023,6,26,40,"Male","White","No college degree",660,40,"Not Hispanic",3570,20220303081000,20220303081002,64840
2023,6,26,27,"Female","White","No college degree",154,10,"Not Hispanic",5080,20230303880700,20230303880701,64843
2023,6,26,32,"Male","White","College degree",1830,40,"Not Hispanic",7380,20230303880700,20230303880702,64843
2023,6,26,52,"Female","White","No college degree",1000,40,"Not Hispanic",4670,20230303880500,20230303880501,64845
2023,6,26,35,"Female","White","College degree",1000,40,"Not Hispanic",9470,20220303057400,20220303057401,64849
2023,6,26,34,"Male","White","No college degree",1116,40,"Not Hispanic",4570,20220303057400,20220303057402,64849
2023,6,26,59,"Male","White","No college degree",376,25,"Not Hispanic",8680,20220303103400,20220303103401,64850
2023,6,26,61,"Female","White","No college degree",520,40,"Not Hispanic",4972,20220303103400,20220303103402,64850
2023,6,26,41,"Male","White","No college degree",1200,45,"Not Hispanic",770,20220303138200,20220303138201,64852
2023,6,26,40,"Female","White","No college degree",800,40,"Not Hispanic",770,20220303136500,20220303136501,64854
2023,6,26,39,"Male","White","No college degree",876,40,"Not Hispanic",1880,20220303146700,20220303146701,64855
2023,6,26,42,"Female","White","College degree",576,40,"Not Hispanic",4680,20220303146700,20220303146702,64855
2023,6,26,44,"Female","White","College degree",1000,40,"Not Hispanic",9470,20220303135800,20220303135801,64856
2023,6,26,45,"Male","White","No college degree",1380,40,"Not Hispanic",670,20220303135800,20220303135802,64856
2023,6,26,18,"Female","White","No college degree",670,28,"Not Hispanic",8680,20220303135800,20220303135804,64856
2023,6,26,15,"Female","White","No college degree",290,8,"Not Hispanic",8680,20220303135800,20220303135803,64856
2023,6,26,53,"Female","White","College degree",2320,62,"Not Hispanic",8191,20220303136800,20220303136802,64857
2023,6,26,57,"Female","Black","College degree",1210,30,"Not Hispanic",7580,20220303132000,20220303132002,64858
2023,6,26,38,"Male","White","College degree",1960,52,"Not Hispanic",8090,20220303139500,20220303139502,64859
2023,6,26,29,"Male","White","No college degree",920,40,"Not Hispanic",8770,20220303152300,20220303152302,64861
2023,6,26,58,"Female","White","College degree",1058,45,"Not Hispanic",8680,20220303132700,20220303132701,64862
2023,6,26,59,"Male","White","No college degree",640,60,"Not Hispanic",8680,20220303132700,20220303132702,64862
2023,6,26,20,"Male","White","No college degree",480,40,"Not Hispanic",8680,20220303132700,20220303132703,64862
2023,6,26,43,"Male","White","College degree",1050,40,"Not Hispanic",7870,20220303132600,20220303132602,64863
2023,6,26,41,"Female","White","No college degree",718,40,"Not Hispanic",4380,20220303132600,20220303132606,64863
2023,6,26,39,"Female","White-Asian","College degree",1460,36,"Not Hispanic",8191,20220303154800,20220303154801,64864
2023,6,27,31,"Male","White","College degree",1480,32,"Not Hispanic",8191,20220303238900,20220303238901,64868
2023,6,27,64,"Male","White","No college degree",924,40,"Not Hispanic",170,20220303216500,20220303216502,64871
2023,6,27,42,"Female","White","No college degree",700,48,"Not Hispanic",4470,20220303240300,20220303240301,64873
2023,6,27,42,"Male","White","No college degree",840,42,"Not Hispanic",770,20220303236500,20220303236503,64884
2023,6,27,44,"Male","White","No college degree",1058,35,"Not Hispanic",8590,20220303217500,20220303217501,64886
2023,6,27,59,"Male","White","No college degree",1580,40,"Not Hispanic",6080,20220303221800,20220303221801,64888
2023,6,27,46,"Male","White","College degree",1920,45,"Not Hispanic",8090,20230303886800,20230303886801,64892
